2023-11-24 20:29:00,875 INFO    MainThread:74252 [wandb_setup.py:_flush():76] Current SDK version is 0.16.0
2023-11-24 20:29:00,876 INFO    MainThread:74252 [wandb_setup.py:_flush():76] Configure stats pid to 74252
2023-11-24 20:29:00,876 INFO    MainThread:74252 [wandb_setup.py:_flush():76] Loading settings from /Users/sudharsansundar/.config/wandb/settings
2023-11-24 20:29:00,876 INFO    MainThread:74252 [wandb_setup.py:_flush():76] Loading settings from /Users/sudharsansundar/PycharmProjects/CS221_Milestone/venv/wandb/settings
2023-11-24 20:29:00,876 INFO    MainThread:74252 [wandb_setup.py:_flush():76] Loading settings from environment variables: {}
2023-11-24 20:29:00,876 INFO    MainThread:74252 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program_relpath': 'together_eval_script.py', 'program_abspath': '/Users/sudharsansundar/PycharmProjects/CS221_Milestone/venv/together_eval_script.py', 'program': '/Users/sudharsansundar/PycharmProjects/CS221_Milestone/venv/together_eval_script.py'}
2023-11-24 20:29:00,876 INFO    MainThread:74252 [wandb_setup.py:_flush():76] Applying login settings: {'api_key': '***REDACTED***'}
2023-11-24 20:29:00,876 INFO    MainThread:74252 [wandb_setup.py:_flush():76] Applying login settings: {'api_key': '***REDACTED***'}
2023-11-24 20:29:00,877 INFO    MainThread:74252 [wandb_init.py:_log_setup():524] Logging user logs to /Users/sudharsansundar/PycharmProjects/CS221_Milestone/venv/wandb/run-20231124_202900-li4ce4ci/logs/debug.log
2023-11-24 20:29:00,877 INFO    MainThread:74252 [wandb_init.py:_log_setup():525] Logging internal logs to /Users/sudharsansundar/PycharmProjects/CS221_Milestone/venv/wandb/run-20231124_202900-li4ce4ci/logs/debug-internal.log
2023-11-24 20:29:00,877 INFO    MainThread:74252 [wandb_init.py:init():564] calling init triggers
2023-11-24 20:29:00,877 INFO    MainThread:74252 [wandb_init.py:init():571] wandb.init called with sweep_config: {}
config: {'data': 'ARC eval', 'portion': 1}
2023-11-24 20:29:00,877 INFO    MainThread:74252 [wandb_init.py:init():614] starting backend
2023-11-24 20:29:00,877 INFO    MainThread:74252 [wandb_init.py:init():618] setting up manager
2023-11-24 20:29:00,887 INFO    MainThread:74252 [backend.py:_multiprocessing_setup():105] multiprocessing start_methods=fork,spawn,forkserver, using: spawn
2023-11-24 20:29:00,889 INFO    MainThread:74252 [wandb_init.py:init():624] backend started and connected
2023-11-24 20:29:00,892 INFO    MainThread:74252 [wandb_init.py:init():716] updated telemetry
2023-11-24 20:29:00,893 INFO    MainThread:74252 [wandb_init.py:init():749] communicating run to backend with 90.0 second timeout
2023-11-24 20:29:01,197 INFO    MainThread:74252 [wandb_run.py:_on_init():2254] communicating current version
2023-11-24 20:29:01,333 INFO    MainThread:74252 [wandb_run.py:_on_init():2263] got version response 
2023-11-24 20:29:01,333 INFO    MainThread:74252 [wandb_init.py:init():800] starting run threads in backend
2023-11-24 20:29:01,378 INFO    MainThread:74252 [wandb_run.py:_console_start():2233] atexit reg
2023-11-24 20:29:01,378 INFO    MainThread:74252 [wandb_run.py:_redirect():2088] redirect: wrap_raw
2023-11-24 20:29:01,378 INFO    MainThread:74252 [wandb_run.py:_redirect():2153] Wrapping output streams.
2023-11-24 20:29:01,378 INFO    MainThread:74252 [wandb_run.py:_redirect():2178] Redirects installed.
2023-11-24 20:29:01,379 INFO    MainThread:74252 [wandb_init.py:init():841] run started, returning control to user process
2023-11-24 20:29:02,599 INFO    MainThread:74252 [wandb_run.py:_finish():1962] finishing run testtesttesttesttesttesttesttest/together-llama13Braw-ARC-ft/li4ce4ci
2023-11-24 20:29:02,599 INFO    MainThread:74252 [wandb_run.py:_atexit_cleanup():2202] got exitcode: 0
2023-11-24 20:29:02,599 INFO    MainThread:74252 [wandb_run.py:_restore():2185] restore
2023-11-24 20:29:02,599 INFO    MainThread:74252 [wandb_run.py:_restore():2191] restore done
2023-11-24 20:29:06,989 INFO    MainThread:74252 [wandb_run.py:_footer_history_summary_info():3760] rendering history
2023-11-24 20:29:06,990 INFO    MainThread:74252 [wandb_run.py:_footer_history_summary_info():3792] rendering summary
2023-11-24 20:29:07,019 INFO    MainThread:74252 [wandb_run.py:_footer_sync_info():3719] logging synced files
